,indicator,offset
2020-12-24 08:14:00,0,-46
2020-12-24 08:15:00,0,-45
2020-12-24 08:16:00,0,-44
2020-12-24 08:17:00,0,-43
2020-12-24 08:18:00,0,-42
2020-12-24 08:19:00,0,-41
2020-12-24 08:20:00,0,-40
2020-12-24 08:21:00,0,-39
2020-12-24 08:22:00,0,-38
2020-12-24 08:23:00,0,-37
2020-12-24 08:24:00,0,-36
2020-12-24 08:25:00,0,-35
2020-12-24 08:26:00,0,-34
2020-12-24 08:27:00,0,-33
2020-12-24 08:28:00,0,-32
2020-12-24 08:29:00,0,-31
2020-12-24 08:30:00,0,-30
2020-12-24 08:31:00,0,-29
2020-12-24 08:32:00,0,-28
2020-12-24 08:33:00,0,-27
2020-12-24 08:34:00,0,-26
2020-12-24 08:35:00,0,-25
2020-12-24 08:36:00,0,-24
2020-12-24 08:37:00,0,-23
2020-12-24 08:38:00,0,-22
2020-12-24 08:39:00,0,-21
2020-12-24 08:40:00,0,-20
2020-12-24 08:41:00,0,-19
2020-12-24 08:42:00,0,-18
2020-12-24 08:43:00,0,-17
2020-12-24 08:44:00,0,-16
2020-12-24 08:45:00,0,-15
2020-12-24 08:46:00,0,-14
2020-12-24 08:47:00,0,-13
2020-12-24 08:48:00,0,-12
2020-12-24 08:49:00,0,-11
2020-12-24 08:50:00,0,-10
2020-12-24 08:51:00,0,-9
2020-12-24 08:52:00,0,-8
2020-12-24 08:53:00,0,-7
2020-12-24 08:54:00,0,-6
2020-12-24 08:55:00,0,-5
2020-12-24 08:56:00,0,-4
2020-12-24 08:57:00,0,-3
2020-12-24 08:58:00,0,-2
2020-12-24 08:59:00,0,-1
2020-12-24 09:00:00,0,0
2020-12-24 09:01:00,0,1
2020-12-24 09:02:00,0,2
2020-12-24 09:03:00,0,3
2020-12-24 09:04:00,0,4
2020-12-24 09:05:00,0,5
2020-12-24 09:06:00,0,6
2020-12-24 09:07:00,0,7
2020-12-24 09:08:00,0,8
2020-12-24 09:09:00,0,9
2020-12-24 09:10:00,0,10
2020-12-24 09:11:00,0,11
2020-12-24 09:12:00,0,12
2020-12-24 09:13:00,0,13
2020-12-24 09:14:00,0,14
2020-12-24 09:15:00,0,15
2020-12-24 09:16:00,0,16
2020-12-24 09:17:00,0,17
2020-12-24 09:18:00,0,18
2020-12-24 09:19:00,0,19
2020-12-24 09:20:00,0,20
2020-12-24 09:21:00,0,21
2020-12-24 09:22:00,0,22
2020-12-24 09:23:00,0,23
2020-12-24 09:24:00,0,24
2020-12-24 09:25:00,0,25
2020-12-24 09:26:00,0,26
2020-12-24 09:27:00,0,27
2020-12-24 09:28:00,0,28
2020-12-24 09:29:00,0,29
2020-12-24 09:30:00,0,30
2020-12-24 09:31:00,0,31
2020-12-24 09:32:00,0,32
2020-12-24 09:33:00,0,33
2020-12-24 09:34:00,0,34
2020-12-24 09:35:00,0,35
2020-12-24 09:36:00,0,36
2020-12-24 09:37:00,0,37
2020-12-24 09:38:00,0,38
2020-12-24 09:39:00,0,39
2020-12-24 09:40:00,0,40
2020-12-24 09:41:00,0,41
2020-12-24 09:42:00,0,42
2020-12-24 09:43:00,0,43
2020-12-24 09:44:00,0,44
2020-12-24 09:45:00,0,45
2020-12-24 09:46:00,0,46
2020-12-24 09:47:00,0,47
2020-12-24 09:48:00,0,48
2020-12-24 09:49:00,0,49
2020-12-24 09:50:00,0,50
2020-12-24 09:51:00,0,51
2020-12-24 09:52:00,0,52
2020-12-24 09:53:00,0,53
2020-12-24 09:54:00,0,54
2020-12-24 09:55:00,0,55
2020-12-24 09:56:00,0,56
2020-12-24 09:57:00,0,57
2020-12-24 09:58:00,0,58
2020-12-24 09:59:00,0,59
2020-12-24 10:00:00,0,60
2020-12-24 10:01:00,0,61
2020-12-24 10:02:00,0,62
2020-12-24 10:03:00,0,63
2020-12-24 10:04:00,0,64
2020-12-24 10:05:00,0,65
2020-12-24 10:06:00,0,66
2020-12-24 10:07:00,0,67
2020-12-24 10:08:00,0,68
2020-12-24 10:09:00,0,69
2020-12-24 10:10:00,0,70
2020-12-24 10:11:00,0,71
2020-12-24 10:12:00,0,72
2020-12-24 10:13:00,0,73
2020-12-24 10:14:00,0,74
2020-12-24 10:15:00,0,75
2020-12-24 10:16:00,0,76
2020-12-24 10:17:00,0,77
2020-12-24 10:18:00,0,78
2020-12-24 10:19:00,0,79
2020-12-24 10:20:00,0,80
2020-12-24 10:21:00,0,81
2020-12-24 10:22:00,0,82
2020-12-24 10:23:00,0,83
2020-12-24 10:24:00,0,84
2020-12-24 10:25:00,0,85
2020-12-24 10:26:00,0,86
2020-12-24 10:27:00,0,87
2020-12-24 10:28:00,0,88
2020-12-24 10:29:00,0,89
2020-12-24 10:30:00,0,90
2020-12-24 10:31:00,0,91
2020-12-24 10:32:00,0,92
2020-12-24 10:33:00,0,93
2020-12-24 10:34:00,0,94
2020-12-24 10:35:00,0,95
2020-12-24 10:36:00,0,96
2020-12-24 10:37:00,0,97
2020-12-24 10:38:00,0,98
2020-12-24 10:39:00,0,99
2020-12-24 10:40:00,0,100
2020-12-24 10:41:00,0,101
2020-12-24 10:42:00,0,102
2020-12-24 10:43:00,0,103
2020-12-24 10:44:00,0,104
2020-12-24 10:45:00,0,105
2020-12-24 10:46:00,0,106
2020-12-24 10:47:00,0,107
2020-12-24 10:48:00,0,108
2020-12-24 10:49:00,0,109
2020-12-24 10:50:00,0,110
2020-12-24 10:51:00,0,111
2020-12-24 10:52:00,0,112
2020-12-24 10:53:00,0,113
2020-12-24 10:54:00,0,114
2020-12-24 10:55:00,0,115
2020-12-24 10:56:00,0,116
2020-12-24 10:57:00,0,117
2020-12-24 10:58:00,0,118
2020-12-24 10:59:00,0,119
2020-12-25 07:00:00,1,-120
2020-12-25 07:01:00,1,-119
2020-12-25 07:02:00,1,-118
2020-12-25 07:03:00,1,-117
2020-12-25 07:04:00,1,-116
2020-12-25 07:05:00,1,-115
2020-12-25 07:06:00,1,-114
2020-12-25 07:07:00,1,-113
2020-12-25 07:08:00,1,-112
2020-12-25 07:09:00,1,-111
2020-12-25 07:10:00,1,-110
2020-12-25 07:11:00,1,-109
2020-12-25 07:12:00,1,-108
2020-12-25 07:13:00,1,-107
2020-12-25 07:14:00,1,-106
2020-12-25 07:15:00,1,-105
2020-12-25 07:16:00,1,-104
2020-12-25 07:17:00,1,-103
2020-12-25 07:18:00,1,-102
2020-12-25 07:19:00,1,-101
2020-12-25 07:20:00,1,-100
2020-12-25 07:21:00,1,-99
2020-12-25 07:22:00,1,-98
2020-12-25 07:23:00,1,-97
2020-12-25 07:24:00,1,-96
2020-12-25 07:25:00,1,-95
2020-12-25 07:26:00,1,-94
2020-12-25 07:27:00,1,-93
2020-12-25 07:28:00,1,-92
2020-12-25 07:29:00,1,-91
2020-12-25 07:30:00,1,-90
2020-12-25 07:31:00,1,-89
2020-12-25 07:32:00,1,-88
2020-12-25 07:33:00,1,-87
2020-12-25 07:34:00,1,-86
2020-12-25 07:35:00,1,-85
2020-12-25 07:36:00,1,-84
2020-12-25 07:37:00,1,-83
2020-12-25 07:38:00,1,-82
2020-12-25 07:39:00,1,-81
2020-12-25 07:40:00,1,-80
2020-12-25 07:41:00,1,-79
2020-12-25 07:42:00,1,-78
2020-12-25 07:43:00,1,-77
2020-12-25 07:44:00,1,-76
2020-12-25 07:45:00,1,-75
2020-12-25 07:46:00,1,-74
2020-12-25 07:47:00,1,-73
2020-12-25 07:48:00,1,-72
2020-12-25 07:49:00,1,-71
2020-12-25 07:50:00,1,-70
2020-12-25 07:51:00,1,-69
2020-12-25 07:52:00,1,-68
2020-12-25 07:53:00,1,-67
2020-12-25 07:54:00,1,-66
2020-12-25 07:55:00,1,-65
2020-12-25 07:56:00,1,-64
2020-12-25 07:57:00,1,-63
2020-12-25 07:58:00,1,-62
2020-12-25 07:59:00,1,-61
2020-12-25 08:00:00,1,-60
2020-12-25 08:01:00,1,-59
2020-12-25 08:02:00,1,-58
2020-12-25 08:03:00,1,-57
2020-12-25 08:04:00,1,-56
2020-12-25 08:05:00,1,-55
2020-12-25 08:06:00,1,-54
2020-12-25 08:07:00,1,-53
2020-12-25 08:08:00,1,-52
2020-12-25 08:09:00,1,-51
2020-12-25 08:10:00,1,-50
2020-12-25 08:11:00,1,-49
2020-12-25 08:12:00,1,-48
2020-12-25 08:13:00,1,-47
2020-12-25 08:14:00,1,-46
2020-12-25 08:15:00,1,-45
2020-12-25 08:16:00,1,-44
2020-12-25 08:17:00,1,-43
2020-12-25 08:18:00,1,-42
2020-12-25 08:19:00,1,-41
2020-12-25 08:20:00,1,-40
2020-12-25 08:21:00,1,-39
2020-12-25 08:22:00,1,-38
2020-12-25 08:23:00,1,-37
2020-12-25 08:24:00,1,-36
2020-12-25 08:25:00,1,-35
2020-12-25 08:26:00,1,-34
2020-12-25 08:27:00,1,-33
2020-12-25 08:28:00,1,-32
2020-12-25 08:29:00,1,-31
2020-12-25 08:30:00,1,-30
2020-12-25 08:31:00,1,-29
2020-12-25 08:32:00,1,-28
2020-12-25 08:33:00,1,-27
2020-12-25 08:34:00,1,-26
2020-12-25 08:35:00,1,-25
2020-12-25 08:36:00,1,-24
2020-12-25 08:37:00,1,-23
2020-12-25 08:38:00,1,-22
2020-12-25 08:39:00,1,-21
2020-12-25 08:40:00,1,-20
2020-12-25 08:41:00,1,-19
2020-12-25 08:42:00,1,-18
2020-12-25 08:43:00,1,-17
2020-12-25 08:44:00,1,-16
2020-12-25 08:45:00,1,-15
2020-12-25 08:46:00,1,-14
2020-12-25 08:47:00,1,-13
2020-12-25 08:48:00,1,-12
2020-12-25 08:49:00,1,-11
2020-12-25 08:50:00,1,-10
2020-12-25 08:51:00,1,-9
2020-12-25 08:52:00,1,-8
2020-12-25 08:53:00,1,-7
2020-12-25 08:54:00,1,-6
2020-12-25 08:55:00,1,-5
2020-12-25 08:56:00,1,-4
2020-12-25 08:57:00,1,-3
2020-12-25 08:58:00,1,-2
2020-12-25 08:59:00,1,-1
2020-12-25 09:00:00,1,0
2020-12-25 09:01:00,1,1
2020-12-25 09:02:00,1,2
2020-12-25 09:03:00,1,3
2020-12-25 09:04:00,1,4
2020-12-25 09:05:00,1,5
2020-12-25 09:06:00,1,6
2020-12-25 09:07:00,1,7
2020-12-25 09:08:00,1,8
2020-12-25 09:09:00,1,9
2020-12-25 09:10:00,1,10
2020-12-25 09:11:00,1,11
2020-12-25 09:12:00,0,12
2020-12-25 09:13:00,0,13
2020-12-25 09:14:00,0,14
2020-12-25 09:15:00,0,15
2020-12-25 09:16:00,0,16
2020-12-25 09:17:00,0,17
2020-12-25 09:18:00,0,18
2020-12-25 09:19:00,0,19
2020-12-25 09:20:00,0,20
2020-12-25 09:21:00,0,21
2020-12-25 09:22:00,0,22
2020-12-25 09:23:00,0,23
2020-12-25 09:24:00,0,24
2020-12-25 09:25:00,0,25
2020-12-25 09:26:00,0,26
2020-12-25 09:27:00,0,27
2020-12-25 09:28:00,0,28
2020-12-25 09:29:00,0,29
2020-12-25 09:30:00,0,30
2020-12-25 09:31:00,0,31
2020-12-25 09:32:00,0,32
2020-12-25 09:33:00,0,33
2020-12-25 09:34:00,0,34
2020-12-25 09:35:00,0,35
2020-12-25 09:36:00,0,36
2020-12-25 09:37:00,0,37
2020-12-25 09:38:00,0,38
2020-12-25 09:39:00,0,39
2020-12-25 09:40:00,0,40
2020-12-25 09:41:00,0,41
2020-12-25 09:42:00,0,42
2020-12-25 09:43:00,0,43
2020-12-25 09:44:00,0,44
2020-12-25 09:45:00,0,45
2020-12-25 09:46:00,0,46
2020-12-25 09:47:00,0,47
2020-12-25 09:48:00,0,48
2020-12-25 09:49:00,0,49
2020-12-25 09:50:00,0,50
2020-12-25 09:51:00,0,51
2020-12-25 09:52:00,0,52
2020-12-25 09:53:00,0,53
2020-12-25 09:54:00,0,54
2020-12-25 09:55:00,0,55
2020-12-25 09:56:00,0,56
2020-12-25 09:57:00,0,57
2020-12-25 09:58:00,0,58
2020-12-25 09:59:00,0,59
2020-12-25 10:00:00,0,60
2020-12-25 10:01:00,0,61
2020-12-25 10:02:00,0,62
2020-12-25 10:03:00,0,63
2020-12-25 10:04:00,0,64
2020-12-25 10:05:00,0,65
2020-12-25 10:06:00,0,66
2020-12-25 10:07:00,0,67
2020-12-25 10:08:00,0,68
2020-12-25 10:09:00,0,69
2020-12-25 10:10:00,0,70
2020-12-25 10:11:00,0,71
2020-12-25 10:12:00,0,72
2020-12-25 10:13:00,0,73
2020-12-25 10:14:00,0,74
2020-12-25 10:15:00,0,75
2020-12-25 10:16:00,0,76
2020-12-25 10:17:00,0,77
2020-12-25 10:18:00,0,78
2020-12-25 10:19:00,0,79
2020-12-25 10:20:00,0,80
2020-12-25 10:21:00,0,81
2020-12-25 10:22:00,0,82
2020-12-25 10:23:00,0,83
2020-12-25 10:24:00,0,84
2020-12-25 10:25:00,0,85
2020-12-25 10:26:00,0,86
2020-12-25 10:27:00,0,87
2020-12-25 10:28:00,0,88
2020-12-25 10:29:00,0,89
2020-12-25 10:30:00,0,90
2020-12-25 10:31:00,0,91
2020-12-25 10:32:00,0,92
2020-12-25 10:33:00,0,93
2020-12-25 10:34:00,0,94
2020-12-25 10:35:00,0,95
2020-12-25 10:36:00,0,96
2020-12-25 10:37:00,0,97
2020-12-25 10:38:00,0,98
2020-12-25 10:39:00,0,99
2020-12-25 10:40:00,0,100
2020-12-25 10:41:00,0,101
2020-12-25 10:42:00,0,102
2020-12-25 10:43:00,0,103
2020-12-25 10:44:00,0,104
2020-12-25 10:45:00,0,105
2020-12-25 10:46:00,0,106
2020-12-25 10:47:00,0,107
2020-12-25 10:48:00,0,108
2020-12-25 10:49:00,0,109
2020-12-25 10:50:00,0,110
2020-12-25 10:51:00,0,111
2020-12-25 10:52:00,0,112
2020-12-25 10:53:00,0,113
2020-12-25 10:54:00,0,114
2020-12-25 10:55:00,0,115
2020-12-25 10:56:00,0,116
2020-12-25 10:57:00,0,117
2020-12-25 10:58:00,0,118
2020-12-25 10:59:00,0,119
2020-12-26 07:00:00,1,-120
2020-12-26 07:01:00,1,-119
2020-12-26 07:02:00,1,-118
2020-12-26 07:03:00,1,-117
2020-12-26 07:04:00,1,-116
2020-12-26 07:05:00,1,-115
2020-12-26 07:06:00,1,-114
2020-12-26 07:07:00,1,-113
2020-12-26 07:08:00,1,-112
2020-12-26 07:09:00,1,-111
2020-12-26 07:10:00,1,-110
2020-12-26 07:11:00,1,-109
2020-12-26 07:12:00,1,-108
2020-12-26 07:13:00,1,-107
2020-12-26 07:14:00,1,-106
2020-12-26 07:15:00,1,-105
2020-12-26 07:16:00,1,-104
2020-12-26 07:17:00,1,-103
2020-12-26 07:18:00,1,-102
2020-12-26 07:19:00,1,-101
2020-12-26 07:20:00,1,-100
2020-12-26 07:21:00,1,-99
2020-12-26 07:22:00,1,-98
2020-12-26 07:23:00,1,-97
2020-12-26 07:24:00,1,-96
2020-12-26 07:25:00,1,-95
2020-12-26 07:26:00,1,-94
2020-12-26 07:27:00,1,-93
2020-12-26 07:28:00,1,-92
2020-12-26 07:29:00,1,-91
2020-12-26 07:30:00,1,-90
2020-12-26 07:31:00,1,-89
2020-12-26 07:32:00,1,-88
2020-12-26 07:33:00,1,-87
2020-12-26 07:34:00,1,-86
2020-12-26 07:35:00,1,-85
2020-12-26 07:36:00,1,-84
2020-12-26 07:37:00,1,-83
2020-12-26 07:38:00,1,-82
2020-12-26 07:39:00,1,-81
2020-12-26 07:40:00,1,-80
2020-12-26 07:41:00,1,-79
2020-12-26 07:42:00,1,-78
2020-12-26 07:43:00,1,-77
2020-12-26 07:44:00,1,-76
2020-12-26 07:45:00,1,-75
2020-12-26 07:46:00,1,-74
2020-12-26 07:47:00,1,-73
2020-12-26 07:48:00,1,-72
2020-12-26 07:49:00,1,-71
2020-12-26 07:50:00,1,-70
2020-12-26 07:51:00,1,-69
2020-12-26 07:52:00,1,-68
2020-12-26 07:53:00,1,-67
2020-12-26 07:54:00,1,-66
2020-12-26 07:55:00,1,-65
2020-12-26 07:56:00,1,-64
2020-12-26 07:57:00,1,-63
2020-12-26 07:58:00,1,-62
2020-12-26 07:59:00,1,-61
2020-12-26 08:00:00,1,-60
2020-12-26 08:01:00,1,-59
2020-12-26 08:02:00,1,-58
2020-12-26 08:03:00,1,-57
2020-12-26 08:04:00,1,-56
2020-12-26 08:05:00,1,-55
2020-12-26 08:06:00,1,-54
2020-12-26 08:07:00,1,-53
2020-12-26 08:08:00,1,-52
2020-12-26 08:09:00,1,-51
2020-12-26 08:10:00,1,-50
2020-12-26 08:11:00,1,-49
2020-12-26 08:12:00,1,-48
2020-12-26 08:13:00,1,-47
2020-12-26 08:14:00,1,-46
2020-12-26 08:15:00,1,-45
2020-12-26 08:16:00,1,-44
2020-12-26 08:17:00,1,-43
2020-12-26 08:18:00,1,-42
2020-12-26 08:19:00,1,-41
2020-12-26 08:20:00,1,-40
2020-12-26 08:21:00,1,-39
2020-12-26 08:22:00,1,-38
2020-12-26 08:23:00,1,-37
2020-12-26 08:24:00,1,-36
2020-12-26 08:25:00,1,-35
2020-12-26 08:26:00,1,-34
2020-12-26 08:27:00,1,-33
2020-12-26 08:28:00,1,-32
2020-12-26 08:29:00,1,-31
2020-12-26 08:30:00,1,-30
2020-12-26 08:31:00,1,-29
2020-12-26 08:32:00,1,-28
2020-12-26 08:33:00,1,-27
2020-12-26 08:34:00,1,-26
2020-12-26 08:35:00,1,-25
2020-12-26 08:36:00,1,-24
2020-12-26 08:37:00,1,-23
2020-12-26 08:38:00,1,-22
2020-12-26 08:39:00,1,-21
2020-12-26 08:40:00,1,-20
2020-12-26 08:41:00,1,-19
2020-12-26 08:42:00,1,-18
2020-12-26 08:43:00,1,-17
2020-12-26 08:44:00,1,-16
2020-12-26 08:45:00,1,-15
2020-12-26 08:46:00,1,-14
2020-12-26 08:47:00,1,-13
2020-12-26 08:48:00,1,-12
2020-12-26 08:49:00,1,-11
2020-12-26 08:50:00,1,-10
2020-12-26 08:51:00,1,-9
2020-12-26 08:52:00,1,-8
2020-12-26 08:53:00,1,-7
2020-12-26 08:54:00,1,-6
2020-12-26 08:55:00,1,-5
2020-12-26 08:56:00,1,-4
2020-12-26 08:57:00,1,-3
2020-12-26 08:58:00,1,-2
2020-12-26 08:59:00,1,-1
2020-12-26 09:00:00,1,0
2020-12-26 09:01:00,1,1
2020-12-26 09:02:00,1,2
2020-12-26 09:03:00,1,3
2020-12-26 09:04:00,1,4
2020-12-26 09:05:00,1,5
2020-12-26 09:06:00,1,6
2020-12-26 09:07:00,1,7
2020-12-26 09:08:00,1,8
2020-12-26 09:09:00,1,9
2020-12-26 09:10:00,1,10
2020-12-26 09:11:00,1,11
2020-12-26 09:12:00,1,12
2020-12-26 09:13:00,1,13
2020-12-26 09:14:00,1,14
2020-12-26 09:15:00,1,15
2020-12-26 09:16:00,1,16
2020-12-26 09:17:00,1,17
2020-12-26 09:18:00,1,18
2020-12-26 09:19:00,1,19
2020-12-26 09:20:00,1,20
2020-12-26 09:21:00,1,21
2020-12-26 09:22:00,0,22
2020-12-26 09:23:00,0,23
2020-12-26 09:24:00,0,24
2020-12-26 09:25:00,0,25
2020-12-26 09:26:00,0,26
2020-12-26 09:27:00,0,27
2020-12-26 09:28:00,0,28
2020-12-26 09:29:00,0,29
2020-12-26 09:30:00,0,30
2020-12-26 09:31:00,0,31
2020-12-26 09:32:00,0,32
2020-12-26 09:33:00,0,33
2020-12-26 09:34:00,0,34
2020-12-26 09:35:00,0,35
2020-12-26 09:36:00,0,36
2020-12-26 09:37:00,0,37
2020-12-26 09:38:00,0,38
2020-12-26 09:39:00,0,39
2020-12-26 09:40:00,0,40
2020-12-26 09:41:00,0,41
2020-12-26 09:42:00,0,42
2020-12-26 09:43:00,0,43
2020-12-26 09:44:00,0,44
2020-12-26 09:45:00,0,45
2020-12-26 09:46:00,0,46
2020-12-26 09:47:00,0,47
2020-12-26 09:48:00,0,48
2020-12-26 09:49:00,0,49
2020-12-26 09:50:00,0,50
2020-12-26 09:51:00,0,51
2020-12-26 09:52:00,0,52
2020-12-26 09:53:00,0,53
2020-12-26 09:54:00,0,54
2020-12-26 09:55:00,0,55
2020-12-26 09:56:00,0,56
2020-12-26 09:57:00,0,57
2020-12-26 09:58:00,0,58
2020-12-26 09:59:00,0,59
2020-12-26 10:00:00,0,60
2020-12-26 10:01:00,0,61
2020-12-26 10:02:00,0,62
2020-12-26 10:03:00,0,63
2020-12-26 10:04:00,0,64
2020-12-26 10:05:00,0,65
2020-12-26 10:06:00,0,66
2020-12-26 10:07:00,0,67
2020-12-26 10:08:00,0,68
2020-12-26 10:09:00,0,69
2020-12-26 10:10:00,0,70
2020-12-26 10:11:00,0,71
2020-12-26 10:12:00,0,72
2020-12-26 10:13:00,0,73
2020-12-26 10:14:00,0,74
2020-12-26 10:15:00,0,75
2020-12-26 10:16:00,0,76
2020-12-26 10:17:00,0,77
